Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas95497    Pavarde95497   1         2         2         9         5         9         
Vardas95498    Pavarde95498   4         3         6         9         3         9         
Vardas95499    Pavarde95499   2         5         8         7         10        5         
Vardas95500    Pavarde95500   8         5         4         10        7         8         
Vardas95501    Pavarde95501   3         4         9         1         10        2         
Vardas95502    Pavarde95502   10        8         10        10        7         8         
Vardas95503    Pavarde95503   5         9         4         4         1         5         
Vardas95504    Pavarde95504   3         1         1         5         5         5         
Vardas95505    Pavarde95505   4         2         2         5         8         9         
Vardas95506    Pavarde95506   4         3         4         6         3         4         
Vardas95507    Pavarde95507   1         9         3         10        6         8         
Vardas95508    Pavarde95508   6         5         2         2         3         8         
Vardas95509    Pavarde95509   6         9         10        5         8         5         
Vardas95510    Pavarde95510   3         4         4         1         3         3         
Vardas95511    Pavarde95511   5         1         9         8         6         6         
Vardas95512    Pavarde95512   4         8         1         6         8         10        
Vardas95513    Pavarde95513   4         8         2         5         2         5         
Vardas95514    Pavarde95514   2         6         4         3         6         3         
Vardas95515    Pavarde95515   6         7         7         5         3         7         
Vardas95516    Pavarde95516   1         1         1         6         2         4         
Vardas95517    Pavarde95517   10        4         6         1         8         8         
Vardas95518    Pavarde95518   8         8         10        8         3         9         
Vardas95519    Pavarde95519   10        3         4         10        7         1         
Vardas95520    Pavarde95520   9         4         8         4         10        4         
Vardas95521    Pavarde95521   3         10        2         8         1         8         
Vardas95522    Pavarde95522   3         3         1         3         7         1         
Vardas95523    Pavarde95523   3         3         3         1         10        5         
Vardas95524    Pavarde95524   2         9         1         5         7         10        
Vardas95525    Pavarde95525   7         9         6         5         1         8         
Vardas95526    Pavarde95526   5         2         2         2         1         3         
Vardas95527    Pavarde95527   9         8         4         4         4         7         
Vardas95528    Pavarde95528   3         1         1         9         9         3         
Vardas95529    Pavarde95529   3         9         5         7         5         8         
Vardas95530    Pavarde95530   7         10        7         5         2         2         
Vardas95531    Pavarde95531   9         6         6         8         10        10        
Vardas95532    Pavarde95532   9         5         5         10        4         2         
Vardas95533    Pavarde95533   4         8         3         10        2         6         
Vardas95534    Pavarde95534   4         2         6         7         8         3         
Vardas95535    Pavarde95535   8         2         7         7         9         3         
Vardas95536    Pavarde95536   10        3         5         9         1         7         
Vardas95537    Pavarde95537   8         8         1         4         4         2         
Vardas95538    Pavarde95538   3         10        7         5         6         9         
Vardas95539    Pavarde95539   6         6         6         5         7         10        
Vardas95540    Pavarde95540   8         9         3         10        9         1         
Vardas95541    Pavarde95541   9         1         1         2         2         3         
Vardas95542    Pavarde95542   4         1         9         7         8         8         
Vardas95543    Pavarde95543   2         10        9         3         2         2         
Vardas95544    Pavarde95544   7         10        5         10        9         6         
Vardas95545    Pavarde95545   6         6         5         9         3         3         
Vardas95546    Pavarde95546   5         3         7         4         2         10        
Vardas95547    Pavarde95547   3         5         1         2         7         8         
Vardas95548    Pavarde95548   5         6         9         5         9         9         
Vardas95549    Pavarde95549   4         3         8         2         6         2         
Vardas95550    Pavarde95550   6         6         4         9         10        6         
Vardas95551    Pavarde95551   9         2         2         8         10        3         
Vardas95552    Pavarde95552   2         4         10        1         3         6         
Vardas95553    Pavarde95553   8         1         1         10        10        4         
Vardas95554    Pavarde95554   10        4         5         2         4         7         
Vardas95555    Pavarde95555   9         9         1         2         4         4         
Vardas95556    Pavarde95556   2         8         6         10        10        6         
Vardas95557    Pavarde95557   5         8         4         3         8         7         
Vardas95558    Pavarde95558   1         1         1         4         7         9         
Vardas95559    Pavarde95559   1         3         7         6         7         8         
Vardas95560    Pavarde95560   9         5         6         1         10        2         
Vardas95561    Pavarde95561   9         10        9         9         3         3         
Vardas95562    Pavarde95562   10        6         8         10        9         6         
Vardas95563    Pavarde95563   1         2         8         7         10        3         
Vardas95564    Pavarde95564   4         9         2         6         5         6         
Vardas95565    Pavarde95565   7         7         10        1         8         3         
Vardas95566    Pavarde95566   10        8         9         8         9         7         
Vardas95567    Pavarde95567   1         8         8         5         2         8         
Vardas95568    Pavarde95568   7         2         5         10        8         8         
Vardas95569    Pavarde95569   2         5         9         9         10        6         
Vardas95570    Pavarde95570   5         3         8         9         5         7         
Vardas95571    Pavarde95571   6         9         6         6         2         5         
Vardas95572    Pavarde95572   8         4         2         4         8         1         
Vardas95573    Pavarde95573   5         9         10        2         6         7         
Vardas95574    Pavarde95574   2         1         4         5         7         4         
Vardas95575    Pavarde95575   2         2         1         8         10        3         
Vardas95576    Pavarde95576   10        8         9         3         10        3         
Vardas95577    Pavarde95577   6         1         6         9         6         8         
Vardas95578    Pavarde95578   9         9         5         8         7         1         
Vardas95579    Pavarde95579   9         10        2         1         6         9         
Vardas95580    Pavarde95580   9         4         7         4         3         1         
Vardas95581    Pavarde95581   7         1         7         1         1         1         
Vardas95582    Pavarde95582   2         4         9         6         7         3         
Vardas95583    Pavarde95583   5         7         9         8         10        10        
Vardas95584    Pavarde95584   1         6         5         7         5         6         
Vardas95585    Pavarde95585   7         8         1         6         8         3         
Vardas95586    Pavarde95586   2         5         2         6         7         3         
Vardas95587    Pavarde95587   7         4         8         7         10        1         
Vardas95588    Pavarde95588   5         8         3         1         6         2         
Vardas95589    Pavarde95589   1         7         3         9         5         4         
Vardas95590    Pavarde95590   9         8         7         5         5         5         
Vardas95591    Pavarde95591   7         7         4         9         9         9         
Vardas95592    Pavarde95592   4         7         1         2         7         10        
Vardas95593    Pavarde95593   3         7         8         3         2         3         
Vardas95594    Pavarde95594   10        1         2         4         10        2         
Vardas95595    Pavarde95595   9         9         9         10        2         4         
Vardas95596    Pavarde95596   4         1         3         4         3         4         
Vardas95597    Pavarde95597   8         8         8         8         2         5         
Vardas95598    Pavarde95598   1         8         1         2         4         8         
Vardas95599    Pavarde95599   6         5         5         1         3         5         
Vardas95600    Pavarde95600   1         10        8         6         7         6         
Vardas95601    Pavarde95601   6         3         2         8         8         5         
Vardas95602    Pavarde95602   2         6         8         8         10        2         
Vardas95603    Pavarde95603   6         10        2         8         4         5         
Vardas95604    Pavarde95604   1         7         5         2         8         9         
Vardas95605    Pavarde95605   6         1         7         1         8         7         
Vardas95606    Pavarde95606   2         3         7         7         8         10        
Vardas95607    Pavarde95607   9         8         2         7         9         10        
Vardas95608    Pavarde95608   2         6         1         4         2         8         
Vardas95609    Pavarde95609   6         2         3         3         9         10        
Vardas95610    Pavarde95610   8         7         6         8         2         1         
Vardas95611    Pavarde95611   10        2         2         8         2         4         
Vardas95612    Pavarde95612   5         7         7         8         1         4         
Vardas95613    Pavarde95613   1         9         7         2         2         4         
Vardas95614    Pavarde95614   10        9         1         1         2         8         
Vardas95615    Pavarde95615   7         5         5         4         10        1         
Vardas95616    Pavarde95616   9         8         9         3         10        3         
Vardas95617    Pavarde95617   2         9         3         7         9         4         
Vardas95618    Pavarde95618   8         6         2         8         10        1         
Vardas95619    Pavarde95619   4         2         3         2         10        10        
Vardas95620    Pavarde95620   7         7         1         7         5         2         
Vardas95621    Pavarde95621   9         1         9         10        6         5         
Vardas95622    Pavarde95622   4         1         9         8         6         10        
Vardas95623    Pavarde95623   1         7         1         10        4         9         
Vardas95624    Pavarde95624   9         4         7         2         3         5         
Vardas95625    Pavarde95625   2         6         5         7         8         7         
Vardas95626    Pavarde95626   3         2         7         10        5         5         
Vardas95627    Pavarde95627   7         5         8         4         10        6         
Vardas95628    Pavarde95628   10        5         8         2         7         2         
Vardas95629    Pavarde95629   5         2         1         6         4         2         
Vardas95630    Pavarde95630   3         9         9         8         7         6         
Vardas95631    Pavarde95631   5         2         10        2         8         1         
Vardas95632    Pavarde95632   2         7         6         9         8         1         
Vardas95633    Pavarde95633   6         7         8         5         6         4         
Vardas95634    Pavarde95634   7         2         6         10        3         7         
Vardas95635    Pavarde95635   1         4         8         8         2         5         
Vardas95636    Pavarde95636   9         8         6         5         9         1         
Vardas95637    Pavarde95637   5         4         2         9         2         7         
Vardas95638    Pavarde95638   10        2         4         1         9         1         
Vardas95639    Pavarde95639   5         9         8         10        10        10        
Vardas95640    Pavarde95640   8         8         3         5         1         10        
Vardas95641    Pavarde95641   5         10        8         2         10        1         
Vardas95642    Pavarde95642   6         3         7         2         1         5         
Vardas95643    Pavarde95643   1         7         5         2         1         1         
Vardas95644    Pavarde95644   4         5         9         7         8         4         
Vardas95645    Pavarde95645   6         8         6         10        6         3         
Vardas95646    Pavarde95646   9         5         9         3         6         5         
Vardas95647    Pavarde95647   5         3         2         1         7         5         
Vardas95648    Pavarde95648   8         2         8         5         7         6         
Vardas95649    Pavarde95649   3         2         9         8         8         10        
Vardas95650    Pavarde95650   5         10        1         4         3         1         
Vardas95651    Pavarde95651   7         2         8         6         9         1         
Vardas95652    Pavarde95652   8         10        1         2         4         10        
Vardas95653    Pavarde95653   8         4         10        1         6         6         
Vardas95654    Pavarde95654   7         2         10        6         6         3         
Vardas95655    Pavarde95655   4         6         5         2         8         5         
Vardas95656    Pavarde95656   5         9         3         5         4         7         
Vardas95657    Pavarde95657   8         3         5         2         5         4         
Vardas95658    Pavarde95658   1         6         5         1         10        2         
Vardas95659    Pavarde95659   6         3         4         8         3         4         
Vardas95660    Pavarde95660   10        1         3         3         4         9         
Vardas95661    Pavarde95661   10        4         6         1         1         1         
Vardas95662    Pavarde95662   8         5         9         7         5         3         
Vardas95663    Pavarde95663   4         5         3         3         8         1         
Vardas95664    Pavarde95664   10        2         5         1         5         3         
Vardas95665    Pavarde95665   5         10        7         5         1         9         
Vardas95666    Pavarde95666   9         3         2         4         10        8         
Vardas95667    Pavarde95667   2         1         1         9         10        6         
Vardas95668    Pavarde95668   8         9         4         3         10        6         
Vardas95669    Pavarde95669   3         9         10        4         10        9         
Vardas95670    Pavarde95670   7         6         6         4         6         4         
Vardas95671    Pavarde95671   8         7         8         5         10        10        
Vardas95672    Pavarde95672   1         5         6         7         4         2         
Vardas95673    Pavarde95673   3         8         9         6         7         4         
Vardas95674    Pavarde95674   2         9         4         10        9         9         
Vardas95675    Pavarde95675   1         1         8         6         10        4         
Vardas95676    Pavarde95676   10        2         10        9         9         3         
Vardas95677    Pavarde95677   1         3         7         7         3         9         
Vardas95678    Pavarde95678   7         10        3         6         6         8         
Vardas95679    Pavarde95679   7         3         5         6         2         6         
Vardas95680    Pavarde95680   3         9         9         3         2         5         
Vardas95681    Pavarde95681   10        4         4         5         9         3         
Vardas95682    Pavarde95682   5         4         4         4         3         7         
Vardas95683    Pavarde95683   1         6         4         7         4         7         
Vardas95684    Pavarde95684   9         7         5         3         10        3         
Vardas95685    Pavarde95685   5         5         2         9         10        2         
Vardas95686    Pavarde95686   1         6         3         8         5         2         
Vardas95687    Pavarde95687   1         2         2         2         5         4         
Vardas95688    Pavarde95688   3         7         4         8         10        2         
Vardas95689    Pavarde95689   4         8         5         6         3         2         
Vardas95690    Pavarde95690   2         8         5         8         3         8         
Vardas95691    Pavarde95691   4         4         1         7         3         1         
Vardas95692    Pavarde95692   1         3         6         2         9         5         
Vardas95693    Pavarde95693   8         9         1         2         6         6         
Vardas95694    Pavarde95694   7         2         1         8         3         4         
Vardas95695    Pavarde95695   2         8         9         9         1         1         
Vardas95696    Pavarde95696   10        10        4         5         4         2         
Vardas95697    Pavarde95697   5         7         4         4         9         3         
Vardas95698    Pavarde95698   4         3         3         6         10        2         
Vardas95699    Pavarde95699   2         4         2         4         6         3         
Vardas95700    Pavarde95700   1         2         2         5         6         2         
Vardas95701    Pavarde95701   10        9         6         8         6         2         
Vardas95702    Pavarde95702   7         1         10        2         9         10        
Vardas95703    Pavarde95703   3         5         6         7         6         8         
Vardas95704    Pavarde95704   8         8         3         1         1         2         
Vardas95705    Pavarde95705   5         10        6         9         3         3         
Vardas95706    Pavarde95706   6         1         6         9         5         9         
Vardas95707    Pavarde95707   10        1         8         6         1         9         
Vardas95708    Pavarde95708   5         4         10        9         1         9         
Vardas95709    Pavarde95709   8         10        2         5         2         8         
Vardas95710    Pavarde95710   3         1         3         8         5         8         
Vardas95711    Pavarde95711   1         6         10        5         9         2         
Vardas95712    Pavarde95712   1         7         8         8         10        10        
Vardas95713    Pavarde95713   9         5         5         5         7         8         
Vardas95714    Pavarde95714   3         1         5         7         3         8         
Vardas95715    Pavarde95715   8         2         3         6         1         8         
Vardas95716    Pavarde95716   5         9         10        3         3         2         
Vardas95717    Pavarde95717   5         5         9         3         3         9         
Vardas95718    Pavarde95718   8         5         2         9         8         10        
Vardas95719    Pavarde95719   4         1         2         7         1         10        
Vardas95720    Pavarde95720   6         10        2         5         4         1         
Vardas95721    Pavarde95721   6         4         6         3         1         6         
Vardas95722    Pavarde95722   5         10        9         1         3         2         
Vardas95723    Pavarde95723   6         2         5         6         10        5         
Vardas95724    Pavarde95724   7         9         8         3         3         2         
Vardas95725    Pavarde95725   5         2         3         3         3         3         
Vardas95726    Pavarde95726   10        2         5         10        3         1         
Vardas95727    Pavarde95727   4         10        2         8         6         4         
Vardas95728    Pavarde95728   5         8         9         2         5         5         
Vardas95729    Pavarde95729   10        7         6         3         4         1         
Vardas95730    Pavarde95730   5         4         9         4         2         10        
Vardas95731    Pavarde95731   4         10        6         2         6         4         
Vardas95732    Pavarde95732   2         4         3         3         9         1         
Vardas95733    Pavarde95733   10        8         4         4         1         5         
Vardas95734    Pavarde95734   9         10        1         6         4         2         
Vardas95735    Pavarde95735   8         2         6         6         4         4         
Vardas95736    Pavarde95736   2         2         10        9         7         1         
Vardas95737    Pavarde95737   10        10        8         4         7         8         
Vardas95738    Pavarde95738   6         4         8         10        7         4         
Vardas95739    Pavarde95739   2         1         7         9         9         7         
Vardas95740    Pavarde95740   5         2         9         10        7         2         
Vardas95741    Pavarde95741   9         9         6         8         2         6         
Vardas95742    Pavarde95742   10        4         1         8         10        1         
Vardas95743    Pavarde95743   8         1         5         1         8         5         
Vardas95744    Pavarde95744   6         1         9         2         3         4         
Vardas95745    Pavarde95745   5         3         6         10        5         1         
Vardas95746    Pavarde95746   4         7         6         9         10        2         
Vardas95747    Pavarde95747   4         5         2         9         1         3         
Vardas95748    Pavarde95748   4         6         9         8         8         1         
Vardas95749    Pavarde95749   9         2         7         8         3         6         
Vardas95750    Pavarde95750   10        9         1         10        3         4         
Vardas95751    Pavarde95751   8         10        10        2         10        2         
Vardas95752    Pavarde95752   8         2         5         1         9         8         
Vardas95753    Pavarde95753   7         9         1         4         4         1         
Vardas95754    Pavarde95754   8         5         9         4         8         7         
Vardas95755    Pavarde95755   6         3         2         5         6         3         
Vardas95756    Pavarde95756   2         8         4         4         7         9         
Vardas95757    Pavarde95757   7         2         8         1         5         7         
Vardas95758    Pavarde95758   3         1         9         6         1         9         
Vardas95759    Pavarde95759   9         6         3         8         4         7         
Vardas95760    Pavarde95760   7         1         3         9         1         5         
Vardas95761    Pavarde95761   6         4         3         9         4         4         
Vardas95762    Pavarde95762   4         5         8         9         1         3         
Vardas95763    Pavarde95763   2         8         4         6         9         1         
Vardas95764    Pavarde95764   5         4         6         10        3         1         
Vardas95765    Pavarde95765   7         10        1         9         7         5         
Vardas95766    Pavarde95766   6         10        6         4         4         4         
Vardas95767    Pavarde95767   2         7         10        8         8         4         
Vardas95768    Pavarde95768   5         2         3         4         9         6         
Vardas95769    Pavarde95769   10        6         9         6         8         8         
Vardas95770    Pavarde95770   3         1         6         4         9         6         
Vardas95771    Pavarde95771   1         9         8         1         2         2         
Vardas95772    Pavarde95772   7         5         9         7         2         1         
Vardas95773    Pavarde95773   10        1         4         7         4         10        
Vardas95774    Pavarde95774   7         6         4         5         9         4         
Vardas95775    Pavarde95775   1         2         5         7         1         1         
Vardas95776    Pavarde95776   8         1         5         2         4         8         
Vardas95777    Pavarde95777   9         8         8         6         9         1         
Vardas95778    Pavarde95778   1         1         4         3         10        3         
Vardas95779    Pavarde95779   2         6         2         4         5         7         
Vardas95780    Pavarde95780   3         6         7         7         7         2         
Vardas95781    Pavarde95781   3         2         4         5         5         10        
Vardas95782    Pavarde95782   1         9         9         2         6         3         
Vardas95783    Pavarde95783   2         6         9         3         1         2         
Vardas95784    Pavarde95784   5         2         2         8         4         2         
Vardas95785    Pavarde95785   7         9         6         4         10        10        
Vardas95786    Pavarde95786   2         3         5         1         3         5         
Vardas95787    Pavarde95787   7         4         1         4         8         7         
Vardas95788    Pavarde95788   3         5         3         7         1         6         
Vardas95789    Pavarde95789   8         5         7         10        3         2         
Vardas95790    Pavarde95790   10        10        10        8         10        9         
Vardas95791    Pavarde95791   9         10        6         4         8         8         
Vardas95792    Pavarde95792   6         2         7         4         4         7         
Vardas95793    Pavarde95793   1         8         9         3         8         6         
Vardas95794    Pavarde95794   2         7         4         6         8         7         
Vardas95795    Pavarde95795   2         4         3         3         3         6         
Vardas95796    Pavarde95796   3         4         10        5         10        3         
Vardas95797    Pavarde95797   9         3         5         7         2         3         
Vardas95798    Pavarde95798   3         2         7         9         6         5         
Vardas95799    Pavarde95799   9         6         7         10        5         2         
Vardas95800    Pavarde95800   9         4         7         1         10        4         
Vardas95801    Pavarde95801   3         1         5         4         7         10        
Vardas95802    Pavarde95802   3         7         3         6         7         10        
Vardas95803    Pavarde95803   8         4         6         2         4         7         
Vardas95804    Pavarde95804   7         10        5         10        4         8         
Vardas95805    Pavarde95805   10        6         6         1         10        10        
Vardas95806    Pavarde95806   5         3         8         2         9         8         
Vardas95807    Pavarde95807   3         6         1         2         5         7         
Vardas95808    Pavarde95808   3         5         3         1         8         4         
Vardas95809    Pavarde95809   10        5         7         9         2         2         
Vardas95810    Pavarde95810   3         9         9         1         2         1         
Vardas95811    Pavarde95811   6         1         9         7         1         10        
Vardas95812    Pavarde95812   2         7         9         10        4         7         
Vardas95813    Pavarde95813   5         5         2         6         4         10        
Vardas95814    Pavarde95814   5         6         1         9         4         7         
Vardas95815    Pavarde95815   4         10        4         5         9         8         
Vardas95816    Pavarde95816   9         4         7         6         9         4         
Vardas95817    Pavarde95817   7         4         4         3         10        1         
Vardas95818    Pavarde95818   5         1         2         7         5         3         
Vardas95819    Pavarde95819   1         4         6         5         8         10        
Vardas95820    Pavarde95820   4         9         7         1         10        1         
Vardas95821    Pavarde95821   1         7         2         5         4         2         
Vardas95822    Pavarde95822   8         8         10        8         6         8         
Vardas95823    Pavarde95823   3         2         1         10        10        2         
Vardas95824    Pavarde95824   5         10        2         5         7         6         
Vardas95825    Pavarde95825   10        10        1         10        6         10        
Vardas95826    Pavarde95826   1         9         7         10        2         6         
Vardas95827    Pavarde95827   5         3         3         9         3         8         
Vardas95828    Pavarde95828   7         5         8         1         5         4         
Vardas95829    Pavarde95829   3         2         6         3         3         3         
Vardas95830    Pavarde95830   2         8         5         6         8         9         
Vardas95831    Pavarde95831   3         10        10        2         3         5         
Vardas95832    Pavarde95832   7         3         10        1         9         6         
Vardas95833    Pavarde95833   7         7         7         5         5         7         
Vardas95834    Pavarde95834   8         8         2         7         8         10        
Vardas95835    Pavarde95835   4         10        6         7         9         10        
Vardas95836    Pavarde95836   5         5         9         6         4         5         
Vardas95837    Pavarde95837   2         5         1         4         2         1         
Vardas95838    Pavarde95838   9         9         7         9         8         4         
Vardas95839    Pavarde95839   8         6         4         7         3         3         
Vardas95840    Pavarde95840   5         2         3         3         7         4         
Vardas95841    Pavarde95841   8         2         7         6         9         7         
Vardas95842    Pavarde95842   8         6         7         3         1         3         
Vardas95843    Pavarde95843   3         9         4         2         1         1         
Vardas95844    Pavarde95844   1         3         10        8         7         10        
Vardas95845    Pavarde95845   10        6         1         7         1         10        
Vardas95846    Pavarde95846   8         6         2         6         5         9         
Vardas95847    Pavarde95847   9         9         3         4         5         6         
Vardas95848    Pavarde95848   9         5         5         6         2         9         
Vardas95849    Pavarde95849   8         3         9         8         4         4         
Vardas95850    Pavarde95850   5         10        10        7         4         3         
Vardas95851    Pavarde95851   7         3         9         9         8         2         
Vardas95852    Pavarde95852   8         1         1         4         3         2         
Vardas95853    Pavarde95853   10        7         1         4         1         6         
Vardas95854    Pavarde95854   2         1         9         6         8         9         
Vardas95855    Pavarde95855   4         3         3         4         5         3         
Vardas95856    Pavarde95856   7         10        3         8         5         8         
Vardas95857    Pavarde95857   10        9         10        1         2         8         
Vardas95858    Pavarde95858   10        3         2         6         3         5         
Vardas95859    Pavarde95859   7         8         10        1         5         1         
Vardas95860    Pavarde95860   1         2         8         6         3         4         
Vardas95861    Pavarde95861   8         1         2         3         8         10        
Vardas95862    Pavarde95862   10        2         3         7         10        2         
Vardas95863    Pavarde95863   6         9         7         7         10        7         
Vardas95864    Pavarde95864   3         9         8         10        4         8         
Vardas95865    Pavarde95865   10        5         4         4         6         4         
Vardas95866    Pavarde95866   1         8         6         5         1         1         
Vardas95867    Pavarde95867   7         4         2         9         5         3         
Vardas95868    Pavarde95868   5         4         4         9         3         7         
Vardas95869    Pavarde95869   4         8         7         3         9         3         
Vardas95870    Pavarde95870   4         5         9         7         10        1         
Vardas95871    Pavarde95871   9         8         6         5         1         1         
Vardas95872    Pavarde95872   7         10        1         10        7         3         
Vardas95873    Pavarde95873   9         3         8         8         7         5         
Vardas95874    Pavarde95874   10        1         7         3         8         7         
Vardas95875    Pavarde95875   10        5         3         1         10        7         
Vardas95876    Pavarde95876   7         3         1         9         7         2         
Vardas95877    Pavarde95877   4         10        5         2         2         3         
Vardas95878    Pavarde95878   4         9         3         6         3         4         
Vardas95879    Pavarde95879   8         9         2         8         9         1         
Vardas95880    Pavarde95880   9         3         5         3         10        7         
Vardas95881    Pavarde95881   7         3         7         1         7         4         
Vardas95882    Pavarde95882   9         3         9         9         2         6         
Vardas95883    Pavarde95883   9         5         5         2         7         1         
Vardas95884    Pavarde95884   10        9         3         3         1         6         
Vardas95885    Pavarde95885   10        9         6         9         8         6         
Vardas95886    Pavarde95886   3         8         2         6         9         5         
Vardas95887    Pavarde95887   6         9         7         5         3         1         
Vardas95888    Pavarde95888   6         2         3         3         9         2         
Vardas95889    Pavarde95889   9         9         3         6         7         3         
Vardas95890    Pavarde95890   8         9         8         2         3         1         
Vardas95891    Pavarde95891   5         8         2         8         1         4         
Vardas95892    Pavarde95892   3         3         10        9         2         8         
Vardas95893    Pavarde95893   5         7         6         2         6         9         
Vardas95894    Pavarde95894   2         5         6         8         9         9         
Vardas95895    Pavarde95895   9         9         2         6         8         2         
Vardas95896    Pavarde95896   4         3         1         5         9         1         
Vardas95897    Pavarde95897   5         5         1         6         3         1         
Vardas95898    Pavarde95898   10        2         10        9         10        2         
Vardas95899    Pavarde95899   10        5         2         3         6         1         
Vardas95900    Pavarde95900   1         5         2         2         4         4         
Vardas95901    Pavarde95901   1         8         2         7         9         4         
Vardas95902    Pavarde95902   1         4         5         2         2         9         
Vardas95903    Pavarde95903   1         7         7         4         10        9         
Vardas95904    Pavarde95904   5         2         4         5         8         10        
Vardas95905    Pavarde95905   1         5         8         7         7         3         
Vardas95906    Pavarde95906   5         9         1         4         3         5         
Vardas95907    Pavarde95907   7         8         9         7         1         3         
Vardas95908    Pavarde95908   2         5         1         2         4         1         
Vardas95909    Pavarde95909   8         2         3         6         5         4         
Vardas95910    Pavarde95910   7         1         7         8         8         3         
Vardas95911    Pavarde95911   6         5         10        7         7         6         
Vardas95912    Pavarde95912   6         3         2         2         5         4         
Vardas95913    Pavarde95913   7         10        6         3         5         3         
Vardas95914    Pavarde95914   4         9         4         2         5         7         
Vardas95915    Pavarde95915   8         3         8         1         8         7         
Vardas95916    Pavarde95916   7         9         2         2         5         6         
Vardas95917    Pavarde95917   7         10        9         1         8         1         
Vardas95918    Pavarde95918   1         2         3         10        8         4         
Vardas95919    Pavarde95919   8         8         2         4         8         10        
Vardas95920    Pavarde95920   8         10        5         3         4         9         
Vardas95921    Pavarde95921   10        7         8         8         5         8         
Vardas95922    Pavarde95922   7         6         10        6         7         8         
Vardas95923    Pavarde95923   5         9         10        3         3         6         
Vardas95924    Pavarde95924   6         6         2         6         8         5         
Vardas95925    Pavarde95925   2         2         9         4         9         1         
Vardas95926    Pavarde95926   1         6         3         10        1         5         
Vardas95927    Pavarde95927   3         2         10        10        6         10        
Vardas95928    Pavarde95928   8         1         1         2         2         6         
Vardas95929    Pavarde95929   6         4         5         2         9         4         
Vardas95930    Pavarde95930   2         7         6         2         5         3         
Vardas95931    Pavarde95931   8         7         6         6         5         5         
Vardas95932    Pavarde95932   6         3         4         10        9         2         
Vardas95933    Pavarde95933   4         3         7         9         1         7         
Vardas95934    Pavarde95934   9         10        10        3         2         8         
Vardas95935    Pavarde95935   4         6         2         3         10        6         
Vardas95936    Pavarde95936   7         10        10        9         6         5         
Vardas95937    Pavarde95937   3         5         10        3         2         6         
Vardas95938    Pavarde95938   3         10        10        5         4         10        
Vardas95939    Pavarde95939   1         2         5         10        4         3         
Vardas95940    Pavarde95940   2         6         6         6         6         8         
Vardas95941    Pavarde95941   4         9         10        10        7         9         
Vardas95942    Pavarde95942   8         8         10        8         4         8         
Vardas95943    Pavarde95943   5         1         3         4         4         2         
Vardas95944    Pavarde95944   8         6         10        8         10        8         
Vardas95945    Pavarde95945   4         2         5         4         10        8         
Vardas95946    Pavarde95946   4         6         5         4         1         7         
Vardas95947    Pavarde95947   5         9         10        10        5         6         
Vardas95948    Pavarde95948   7         3         2         10        8         5         
Vardas95949    Pavarde95949   3         3         7         8         5         10        
Vardas95950    Pavarde95950   3         9         6         4         7         1         
Vardas95951    Pavarde95951   5         10        3         3         6         6         
Vardas95952    Pavarde95952   5         2         3         10        5         6         
Vardas95953    Pavarde95953   6         10        6         4         2         5         
Vardas95954    Pavarde95954   8         1         6         6         5         2         
Vardas95955    Pavarde95955   3         8         2         9         6         1         
Vardas95956    Pavarde95956   1         2         10        8         7         8         
Vardas95957    Pavarde95957   10        5         8         4         9         4         
Vardas95958    Pavarde95958   1         1         1         1         4         1         
Vardas95959    Pavarde95959   7         10        4         5         3         7         
Vardas95960    Pavarde95960   10        6         9         10        7         1         
Vardas95961    Pavarde95961   2         6         7         1         9         9         
Vardas95962    Pavarde95962   7         4         10        4         3         8         
Vardas95963    Pavarde95963   5         3         10        5         1         7         
Vardas95964    Pavarde95964   2         10        7         10        8         8         
Vardas95965    Pavarde95965   6         9         7         2         3         7         
Vardas95966    Pavarde95966   3         3         3         2         10        9         
Vardas95967    Pavarde95967   7         1         1         7         10        1         
Vardas95968    Pavarde95968   9         3         5         10        8         7         
Vardas95969    Pavarde95969   2         4         10        1         3         7         
Vardas95970    Pavarde95970   2         6         8         6         10        1         
Vardas95971    Pavarde95971   7         5         8         9         9         9         
Vardas95972    Pavarde95972   6         10        4         4         10        5         
Vardas95973    Pavarde95973   3         10        7         2         4         7         
Vardas95974    Pavarde95974   1         2         9         4         2         8         
Vardas95975    Pavarde95975   8         3         9         4         6         6         
Vardas95976    Pavarde95976   5         3         4         7         5         3         
Vardas95977    Pavarde95977   6         3         6         3         1         7         
Vardas95978    Pavarde95978   10        9         6         5         1         8         
Vardas95979    Pavarde95979   1         7         10        3         5         5         
Vardas95980    Pavarde95980   5         10        1         3         4         4         
Vardas95981    Pavarde95981   4         2         2         2         9         8         
Vardas95982    Pavarde95982   9         8         9         8         4         1         
Vardas95983    Pavarde95983   1         8         2         5         9         2         
Vardas95984    Pavarde95984   9         7         5         8         2         2         
Vardas95985    Pavarde95985   6         2         1         1         3         8         
Vardas95986    Pavarde95986   3         10        7         9         8         7         
Vardas95987    Pavarde95987   5         10        2         10        7         10        
Vardas95988    Pavarde95988   6         10        9         1         1         2         
Vardas95989    Pavarde95989   10        4         1         3         10        7         
Vardas95990    Pavarde95990   10        4         6         5         6         4         
Vardas95991    Pavarde95991   7         10        6         2         10        2         
