Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas8115     Pavarde8115    7         5         10        8         7         3         
Vardas8116     Pavarde8116    8         6         7         7         4         9         
Vardas8117     Pavarde8117    6         4         3         1         1         9         
Vardas8118     Pavarde8118    8         9         6         6         1         2         
Vardas8119     Pavarde8119    3         6         3         3         3         1         
Vardas8120     Pavarde8120    5         3         2         8         9         9         
Vardas8121     Pavarde8121    3         9         2         8         2         4         
Vardas8122     Pavarde8122    10        9         3         4         8         3         
Vardas8123     Pavarde8123    1         2         1         4         4         3         
Vardas8124     Pavarde8124    4         4         8         4         8         6         
Vardas8125     Pavarde8125    6         6         8         7         2         3         
Vardas8126     Pavarde8126    9         2         4         9         5         6         
Vardas8127     Pavarde8127    9         5         3         5         7         2         
Vardas8128     Pavarde8128    9         10        7         8         5         1         
Vardas8129     Pavarde8129    1         5         6         8         7         3         
Vardas8130     Pavarde8130    7         4         4         8         2         2         
Vardas8131     Pavarde8131    5         3         9         9         9         10        
Vardas8132     Pavarde8132    8         4         8         6         2         2         
Vardas8133     Pavarde8133    9         3         9         4         7         9         
Vardas8134     Pavarde8134    8         2         8         2         2         10        
Vardas8135     Pavarde8135    3         4         10        9         6         7         
Vardas8136     Pavarde8136    9         4         4         1         10        8         
Vardas8137     Pavarde8137    1         8         8         7         1         5         
Vardas8138     Pavarde8138    3         4         7         1         1         8         
Vardas8139     Pavarde8139    10        4         7         4         5         9         
Vardas8140     Pavarde8140    3         9         10        10        3         3         
Vardas8141     Pavarde8141    9         3         10        2         3         1         
Vardas8142     Pavarde8142    9         7         7         1         6         5         
Vardas8143     Pavarde8143    9         3         1         4         10        7         
Vardas8144     Pavarde8144    1         6         4         7         10        6         
Vardas8145     Pavarde8145    1         1         5         6         5         7         
Vardas8146     Pavarde8146    7         7         10        8         4         5         
Vardas8147     Pavarde8147    4         1         8         10        9         5         
Vardas8148     Pavarde8148    6         8         3         5         4         7         
Vardas8149     Pavarde8149    9         9         3         7         5         3         
Vardas8150     Pavarde8150    9         3         7         2         3         8         
Vardas8151     Pavarde8151    2         1         9         9         2         7         
Vardas8152     Pavarde8152    3         7         6         8         7         3         
Vardas8153     Pavarde8153    10        4         6         5         3         10        
Vardas8154     Pavarde8154    10        9         2         5         2         7         
Vardas8155     Pavarde8155    3         8         5         4         7         2         
Vardas8156     Pavarde8156    9         10        3         2         3         8         
Vardas8157     Pavarde8157    7         4         2         5         3         1         
Vardas8158     Pavarde8158    2         1         1         5         8         6         
Vardas8159     Pavarde8159    6         5         1         5         7         10        
Vardas8160     Pavarde8160    5         9         7         3         6         5         
Vardas8161     Pavarde8161    1         10        2         2         3         5         
Vardas8162     Pavarde8162    9         10        3         5         8         2         
Vardas8163     Pavarde8163    6         7         7         7         3         7         
Vardas8164     Pavarde8164    4         4         6         3         6         2         
Vardas8165     Pavarde8165    9         7         6         8         5         7         
Vardas8166     Pavarde8166    9         10        6         8         5         8         
Vardas8167     Pavarde8167    5         2         6         7         2         6         
Vardas8168     Pavarde8168    7         9         3         2         9         1         
Vardas8169     Pavarde8169    6         7         5         9         7         10        
Vardas8170     Pavarde8170    5         10        2         1         8         9         
Vardas8171     Pavarde8171    4         6         10        1         2         2         
Vardas8172     Pavarde8172    9         9         5         7         9         7         
Vardas8173     Pavarde8173    10        9         7         6         9         7         
Vardas8174     Pavarde8174    1         3         4         6         8         2         
Vardas8175     Pavarde8175    9         5         4         2         1         4         
Vardas8176     Pavarde8176    2         7         5         2         10        9         
Vardas8177     Pavarde8177    8         10        7         5         2         9         
Vardas8178     Pavarde8178    10        4         7         9         8         7         
Vardas8179     Pavarde8179    10        2         6         10        7         10        
Vardas8180     Pavarde8180    7         4         7         10        4         4         
Vardas8181     Pavarde8181    3         2         10        1         10        1         
Vardas8182     Pavarde8182    10        3         5         8         7         5         
Vardas8183     Pavarde8183    3         4         4         4         9         8         
Vardas8184     Pavarde8184    10        5         4         5         10        3         
Vardas8185     Pavarde8185    1         1         1         3         4         4         
Vardas8186     Pavarde8186    6         5         8         7         3         6         
Vardas8187     Pavarde8187    4         10        8         8         3         7         
Vardas8188     Pavarde8188    7         3         9         1         9         3         
Vardas8189     Pavarde8189    8         2         10        8         9         10        
Vardas8190     Pavarde8190    6         4         1         10        6         5         
Vardas8191     Pavarde8191    3         1         3         8         5         1         
Vardas8192     Pavarde8192    8         2         2         8         6         6         
Vardas8193     Pavarde8193    4         6         3         9         6         8         
Vardas8194     Pavarde8194    6         3         6         8         9         4         
Vardas8195     Pavarde8195    5         3         6         7         4         5         
Vardas8196     Pavarde8196    10        10        7         7         3         5         
Vardas8197     Pavarde8197    7         5         7         8         2         3         
Vardas8198     Pavarde8198    9         10        3         2         4         7         
Vardas8199     Pavarde8199    4         4         8         6         3         6         
Vardas8200     Pavarde8200    6         7         6         4         6         4         
Vardas8201     Pavarde8201    9         3         3         7         6         8         
Vardas8202     Pavarde8202    9         9         3         5         6         3         
Vardas8203     Pavarde8203    10        1         4         10        7         3         
Vardas8204     Pavarde8204    8         5         10        6         4         7         
Vardas8205     Pavarde8205    8         5         6         3         10        8         
Vardas8206     Pavarde8206    4         6         5         6         8         8         
Vardas8207     Pavarde8207    8         8         7         8         6         10        
Vardas8208     Pavarde8208    1         5         6         4         4         6         
Vardas8209     Pavarde8209    5         5         2         9         8         4         
Vardas8210     Pavarde8210    4         3         1         6         10        1         
Vardas8211     Pavarde8211    9         9         5         1         3         2         
Vardas8212     Pavarde8212    6         6         3         10        10        8         
Vardas8213     Pavarde8213    6         4         9         1         7         9         
Vardas8214     Pavarde8214    6         8         2         10        9         5         
Vardas8215     Pavarde8215    3         3         1         4         10        10        
Vardas8216     Pavarde8216    3         3         1         6         6         7         
Vardas8217     Pavarde8217    7         4         4         10        5         1         
Vardas8218     Pavarde8218    2         3         6         3         5         4         
Vardas8219     Pavarde8219    8         7         10        8         5         10        
Vardas8220     Pavarde8220    8         10        6         3         4         10        
Vardas8221     Pavarde8221    1         8         6         9         7         1         
Vardas8222     Pavarde8222    6         8         2         8         10        1         
Vardas8223     Pavarde8223    4         9         9         5         7         5         
Vardas8224     Pavarde8224    7         1         9         7         8         8         
Vardas8225     Pavarde8225    1         3         3         3         3         1         
Vardas8226     Pavarde8226    6         4         1         5         1         8         
Vardas8227     Pavarde8227    8         10        8         1         6         3         
Vardas8228     Pavarde8228    2         4         5         8         4         10        
Vardas8229     Pavarde8229    3         4         5         6         9         4         
Vardas8230     Pavarde8230    10        8         4         4         9         3         
Vardas8231     Pavarde8231    5         1         1         8         2         1         
Vardas8232     Pavarde8232    7         5         10        7         7         7         
Vardas8233     Pavarde8233    1         6         9         4         4         3         
Vardas8234     Pavarde8234    2         8         9         8         7         1         
Vardas8235     Pavarde8235    5         1         5         1         4         7         
Vardas8236     Pavarde8236    3         6         6         1         7         5         
Vardas8237     Pavarde8237    1         2         9         4         2         8         
Vardas8238     Pavarde8238    2         10        8         1         8         6         
Vardas8239     Pavarde8239    6         3         7         4         3         2         
Vardas8240     Pavarde8240    7         4         5         8         10        2         
Vardas8241     Pavarde8241    2         2         2         8         10        2         
Vardas8242     Pavarde8242    7         7         9         9         2         7         
Vardas8243     Pavarde8243    5         3         6         9         1         7         
Vardas8244     Pavarde8244    10        5         8         7         2         3         
Vardas8245     Pavarde8245    5         7         5         6         2         4         
Vardas8246     Pavarde8246    10        3         6         8         4         2         
Vardas8247     Pavarde8247    1         3         2         10        5         1         
Vardas8248     Pavarde8248    2         8         7         6         3         9         
Vardas8249     Pavarde8249    1         1         2         3         3         2         
Vardas8250     Pavarde8250    3         10        9         2         4         4         
Vardas8251     Pavarde8251    2         2         9         4         10        6         
Vardas8252     Pavarde8252    3         6         1         10        2         1         
Vardas8253     Pavarde8253    5         9         1         5         2         7         
Vardas8254     Pavarde8254    8         3         9         6         1         2         
Vardas8255     Pavarde8255    2         1         4         2         10        5         
Vardas8256     Pavarde8256    8         3         7         1         6         5         
Vardas8257     Pavarde8257    10        7         5         3         10        4         
Vardas8258     Pavarde8258    9         3         3         4         6         3         
Vardas8259     Pavarde8259    6         10        3         6         8         6         
Vardas8260     Pavarde8260    1         4         6         8         4         1         
Vardas8261     Pavarde8261    10        2         8         3         7         9         
Vardas8262     Pavarde8262    5         1         7         5         5         6         
Vardas8263     Pavarde8263    8         1         5         9         4         3         
Vardas8264     Pavarde8264    3         7         1         10        2         2         
Vardas8265     Pavarde8265    6         4         1         2         8         5         
Vardas8266     Pavarde8266    2         1         10        10        2         1         
Vardas8267     Pavarde8267    2         6         5         2         7         5         
Vardas8268     Pavarde8268    9         2         10        6         10        9         
Vardas8269     Pavarde8269    2         10        6         3         6         5         
Vardas8270     Pavarde8270    10        3         9         3         8         10        
Vardas8271     Pavarde8271    9         4         1         10        8         3         
Vardas8272     Pavarde8272    10        4         7         4         1         8         
Vardas8273     Pavarde8273    3         4         6         1         10        10        
Vardas8274     Pavarde8274    1         5         6         8         7         1         
Vardas8275     Pavarde8275    3         10        2         9         4         4         
Vardas8276     Pavarde8276    5         8         9         3         8         7         
Vardas8277     Pavarde8277    6         1         3         3         5         2         
Vardas8278     Pavarde8278    2         9         4         5         1         8         
Vardas8279     Pavarde8279    6         2         6         3         8         1         
Vardas8280     Pavarde8280    7         2         9         2         3         9         
Vardas8281     Pavarde8281    7         10        9         4         3         4         
Vardas8282     Pavarde8282    5         1         2         10        2         7         
Vardas8283     Pavarde8283    9         4         5         4         7         2         
Vardas8284     Pavarde8284    3         10        10        6         8         2         
Vardas8285     Pavarde8285    7         7         8         10        4         5         
Vardas8286     Pavarde8286    6         1         4         5         3         2         
Vardas8287     Pavarde8287    5         3         4         5         2         10        
Vardas8288     Pavarde8288    7         2         4         2         5         2         
Vardas8289     Pavarde8289    4         1         1         3         6         7         
Vardas8290     Pavarde8290    8         10        10        4         8         2         
Vardas8291     Pavarde8291    4         7         1         10        7         7         
Vardas8292     Pavarde8292    9         10        10        1         10        2         
Vardas8293     Pavarde8293    8         5         5         6         9         5         
Vardas8294     Pavarde8294    1         2         6         6         4         8         
Vardas8295     Pavarde8295    1         9         6         7         3         7         
Vardas8296     Pavarde8296    7         5         7         8         2         9         
Vardas8297     Pavarde8297    4         5         4         4         8         5         
Vardas8298     Pavarde8298    7         6         2         7         4         9         
Vardas8299     Pavarde8299    2         6         1         2         3         10        
Vardas8300     Pavarde8300    3         8         1         2         2         5         
Vardas8301     Pavarde8301    1         10        9         5         8         8         
Vardas8302     Pavarde8302    10        4         4         4         6         7         
Vardas8303     Pavarde8303    5         9         9         6         6         1         
Vardas8304     Pavarde8304    2         8         8         2         4         7         
Vardas8305     Pavarde8305    7         9         7         10        4         1         
Vardas8306     Pavarde8306    7         4         2         6         1         1         
Vardas8307     Pavarde8307    8         4         2         1         8         2         
Vardas8308     Pavarde8308    3         10        5         9         7         6         
Vardas8309     Pavarde8309    8         2         8         4         6         7         
Vardas8310     Pavarde8310    8         3         8         5         1         2         
Vardas8311     Pavarde8311    3         8         10        9         2         1         
Vardas8312     Pavarde8312    10        3         3         4         3         1         
Vardas8313     Pavarde8313    2         4         5         8         6         10        
Vardas8314     Pavarde8314    5         4         2         7         4         7         
Vardas8315     Pavarde8315    9         7         9         5         9         5         
Vardas8316     Pavarde8316    7         6         4         3         8         2         
Vardas8317     Pavarde8317    4         2         7         9         9         2         
Vardas8318     Pavarde8318    3         1         1         10        1         7         
Vardas8319     Pavarde8319    4         9         10        1         6         9         
Vardas8320     Pavarde8320    4         4         5         6         1         7         
Vardas8321     Pavarde8321    2         5         6         3         10        5         
Vardas8322     Pavarde8322    5         5         9         7         5         9         
Vardas8323     Pavarde8323    6         9         1         9         3         10        
Vardas8324     Pavarde8324    7         6         4         10        9         6         
Vardas8325     Pavarde8325    1         9         9         7         5         6         
Vardas8326     Pavarde8326    10        6         1         10        1         2         
Vardas8327     Pavarde8327    10        3         8         5         10        6         
Vardas8328     Pavarde8328    6         9         6         7         4         8         
Vardas8329     Pavarde8329    1         7         9         5         9         8         
Vardas8330     Pavarde8330    5         2         2         6         5         4         
Vardas8331     Pavarde8331    6         3         3         10        1         7         
Vardas8332     Pavarde8332    3         9         5         2         7         4         
Vardas8333     Pavarde8333    8         9         9         1         6         1         
Vardas8334     Pavarde8334    5         3         10        2         6         9         
Vardas8335     Pavarde8335    9         4         7         2         2         3         
Vardas8336     Pavarde8336    10        9         6         4         1         6         
Vardas8337     Pavarde8337    5         1         10        5         3         6         
Vardas8338     Pavarde8338    3         4         2         5         8         6         
Vardas8339     Pavarde8339    7         5         2         1         6         5         
Vardas8340     Pavarde8340    10        8         7         8         5         9         
Vardas8341     Pavarde8341    5         9         10        9         7         3         
Vardas8342     Pavarde8342    8         1         4         1         9         6         
Vardas8343     Pavarde8343    4         9         7         7         3         3         
Vardas8344     Pavarde8344    7         10        9         3         2         6         
Vardas8345     Pavarde8345    5         2         6         6         10        4         
Vardas8346     Pavarde8346    8         2         2         4         10        6         
Vardas8347     Pavarde8347    5         9         6         8         3         10        
Vardas8348     Pavarde8348    1         6         7         8         7         2         
Vardas8349     Pavarde8349    8         1         7         6         8         7         
Vardas8350     Pavarde8350    5         6         3         7         2         5         
Vardas8351     Pavarde8351    3         9         7         1         10        3         
Vardas8352     Pavarde8352    10        1         8         8         9         1         
Vardas8353     Pavarde8353    8         8         3         10        6         3         
Vardas8354     Pavarde8354    6         3         1         5         6         5         
Vardas8355     Pavarde8355    2         3         8         10        9         3         
Vardas8356     Pavarde8356    8         2         1         4         1         10        
Vardas8357     Pavarde8357    1         3         9         2         10        1         
Vardas8358     Pavarde8358    5         7         3         2         4         3         
Vardas8359     Pavarde8359    3         9         8         4         9         3         
Vardas8360     Pavarde8360    6         7         1         9         8         10        
Vardas8361     Pavarde8361    1         2         2         6         5         1         
Vardas8362     Pavarde8362    6         8         7         4         10        4         
Vardas8363     Pavarde8363    5         1         3         9         7         1         
Vardas8364     Pavarde8364    8         1         7         5         6         6         
Vardas8365     Pavarde8365    3         4         7         5         2         8         
Vardas8366     Pavarde8366    1         3         4         8         3         7         
Vardas8367     Pavarde8367    9         4         2         7         10        10        
Vardas8368     Pavarde8368    7         1         1         8         1         2         
Vardas8369     Pavarde8369    8         1         6         2         6         1         
Vardas8370     Pavarde8370    8         2         9         7         5         4         
Vardas8371     Pavarde8371    8         8         10        3         1         10        
Vardas8372     Pavarde8372    3         5         5         3         5         6         
Vardas8373     Pavarde8373    6         5         4         2         9         4         
Vardas8374     Pavarde8374    3         3         4         5         10        5         
Vardas8375     Pavarde8375    9         2         3         2         7         1         
Vardas8376     Pavarde8376    10        6         8         2         10        1         
Vardas8377     Pavarde8377    8         6         4         7         8         6         
Vardas8378     Pavarde8378    8         3         3         4         9         9         
Vardas8379     Pavarde8379    7         9         5         5         5         8         
Vardas8380     Pavarde8380    6         3         4         2         1         6         
Vardas8381     Pavarde8381    1         9         9         4         9         8         
Vardas8382     Pavarde8382    9         3         3         5         6         10        
Vardas8383     Pavarde8383    2         6         7         6         5         5         
Vardas8384     Pavarde8384    5         9         9         9         3         10        
Vardas8385     Pavarde8385    10        5         2         9         1         10        
Vardas8386     Pavarde8386    10        9         2         7         10        3         
Vardas8387     Pavarde8387    1         6         2         5         5         8         
Vardas8388     Pavarde8388    10        1         5         10        3         1         
Vardas8389     Pavarde8389    4         1         4         7         10        5         
Vardas8390     Pavarde8390    3         1         9         10        1         8         
Vardas8391     Pavarde8391    2         5         8         3         3         5         
Vardas8392     Pavarde8392    3         7         7         5         3         8         
Vardas8393     Pavarde8393    4         9         2         10        9         3         
Vardas8394     Pavarde8394    2         1         7         2         5         2         
Vardas8395     Pavarde8395    1         1         3         8         10        9         
Vardas8396     Pavarde8396    3         6         6         9         8         3         
Vardas8397     Pavarde8397    7         9         1         6         8         7         
Vardas8398     Pavarde8398    7         4         5         5         4         9         
Vardas8399     Pavarde8399    1         7         9         9         5         5         
Vardas8400     Pavarde8400    10        2         10        9         10        4         
Vardas8401     Pavarde8401    2         3         6         1         5         7         
Vardas8402     Pavarde8402    6         8         9         8         7         1         
Vardas8403     Pavarde8403    9         4         10        5         8         5         
Vardas8404     Pavarde8404    2         2         7         7         4         3         
Vardas8405     Pavarde8405    5         3         9         1         2         9         
Vardas8406     Pavarde8406    1         4         2         4         1         3         
Vardas8407     Pavarde8407    2         7         3         6         6         7         
Vardas8408     Pavarde8408    2         6         2         6         10        10        
Vardas8409     Pavarde8409    3         1         6         3         2         9         
Vardas8410     Pavarde8410    1         1         4         10        1         5         
Vardas8411     Pavarde8411    9         2         8         10        4         3         
Vardas8412     Pavarde8412    8         7         1         2         7         4         
Vardas8413     Pavarde8413    7         8         6         1         7         4         
Vardas8414     Pavarde8414    2         9         6         3         6         9         
Vardas8415     Pavarde8415    4         5         1         4         10        4         
Vardas8416     Pavarde8416    4         9         2         2         5         9         
Vardas8417     Pavarde8417    7         10        1         6         5         1         
Vardas8418     Pavarde8418    2         4         1         7         2         7         
Vardas8419     Pavarde8419    4         4         9         6         3         9         
Vardas8420     Pavarde8420    2         9         2         2         6         5         
Vardas8421     Pavarde8421    7         7         10        4         2         8         
Vardas8422     Pavarde8422    7         2         2         2         6         9         
Vardas8423     Pavarde8423    5         2         9         2         10        8         
Vardas8424     Pavarde8424    9         2         5         4         5         1         
Vardas8425     Pavarde8425    5         2         10        9         7         9         
Vardas8426     Pavarde8426    1         1         5         5         9         8         
Vardas8427     Pavarde8427    7         9         3         3         2         3         
Vardas8428     Pavarde8428    2         3         3         4         6         10        
Vardas8429     Pavarde8429    10        10        9         4         3         5         
Vardas8430     Pavarde8430    4         9         9         1         4         5         
Vardas8431     Pavarde8431    7         7         7         4         2         4         
Vardas8432     Pavarde8432    3         6         2         9         6         3         
Vardas8433     Pavarde8433    2         5         5         6         5         2         
Vardas8434     Pavarde8434    2         10        6         8         8         2         
Vardas8435     Pavarde8435    4         5         4         3         6         5         
Vardas8436     Pavarde8436    10        6         6         8         1         2         
Vardas8437     Pavarde8437    2         7         7         5         3         6         
Vardas8438     Pavarde8438    7         3         1         9         8         10        
Vardas8439     Pavarde8439    2         9         1         8         7         6         
Vardas8440     Pavarde8440    1         4         2         10        3         3         
Vardas8441     Pavarde8441    9         8         3         3         7         2         
Vardas8442     Pavarde8442    2         6         4         4         1         5         
Vardas8443     Pavarde8443    1         10        4         10        1         9         
Vardas8444     Pavarde8444    1         4         2         5         9         10        
Vardas8445     Pavarde8445    9         2         9         6         10        4         
Vardas8446     Pavarde8446    9         4         10        9         6         3         
Vardas8447     Pavarde8447    9         7         9         10        9         6         
Vardas8448     Pavarde8448    1         6         4         9         4         3         
Vardas8449     Pavarde8449    9         9         9         4         10        10        
Vardas8450     Pavarde8450    10        8         10        4         7         8         
Vardas8451     Pavarde8451    10        6         6         6         4         7         
Vardas8452     Pavarde8452    2         8         1         3         5         5         
Vardas8453     Pavarde8453    3         2         3         4         8         1         
Vardas8454     Pavarde8454    2         5         2         7         10        10        
Vardas8455     Pavarde8455    3         6         4         3         7         10        
Vardas8456     Pavarde8456    9         6         9         2         6         10        
Vardas8457     Pavarde8457    3         1         1         10        2         5         
Vardas8458     Pavarde8458    10        1         5         4         10        2         
Vardas8459     Pavarde8459    8         4         3         1         9         8         
Vardas8460     Pavarde8460    5         2         5         4         6         10        
Vardas8461     Pavarde8461    7         3         2         9         7         6         
Vardas8462     Pavarde8462    9         2         7         5         8         5         
Vardas8463     Pavarde8463    5         2         7         9         8         10        
Vardas8464     Pavarde8464    8         1         6         9         4         7         
Vardas8465     Pavarde8465    1         8         9         7         7         1         
Vardas8466     Pavarde8466    2         8         6         8         5         7         
Vardas8467     Pavarde8467    7         10        7         7         7         2         
Vardas8468     Pavarde8468    10        2         5         3         8         3         
Vardas8469     Pavarde8469    4         6         2         1         8         8         
Vardas8470     Pavarde8470    1         3         7         3         2         1         
Vardas8471     Pavarde8471    1         2         3         9         6         10        
Vardas8472     Pavarde8472    6         3         6         3         9         2         
Vardas8473     Pavarde8473    8         5         7         3         5         2         
Vardas8474     Pavarde8474    10        8         6         5         1         6         
Vardas8475     Pavarde8475    3         4         4         1         9         5         
Vardas8476     Pavarde8476    8         3         5         4         10        2         
Vardas8477     Pavarde8477    6         2         4         2         2         7         
Vardas8478     Pavarde8478    6         3         10        3         3         3         
Vardas8479     Pavarde8479    10        4         8         8         3         3         
Vardas8480     Pavarde8480    4         7         8         1         6         10        
Vardas8481     Pavarde8481    4         10        4         2         9         6         
Vardas8482     Pavarde8482    8         8         1         1         6         4         
Vardas8483     Pavarde8483    9         5         9         2         1         9         
Vardas8484     Pavarde8484    8         2         6         8         5         4         
Vardas8485     Pavarde8485    8         4         6         6         7         6         
Vardas8486     Pavarde8486    5         10        6         7         6         7         
Vardas8487     Pavarde8487    8         7         2         10        6         4         
Vardas8488     Pavarde8488    1         6         9         10        1         9         
Vardas8489     Pavarde8489    4         10        10        2         8         5         
Vardas8490     Pavarde8490    1         1         2         5         6         1         
Vardas8491     Pavarde8491    1         10        9         3         10        9         
Vardas8492     Pavarde8492    2         4         1         7         5         4         
Vardas8493     Pavarde8493    4         6         3         2         4         6         
Vardas8494     Pavarde8494    7         6         6         9         2         7         
Vardas8495     Pavarde8495    10        3         5         3         8         5         
Vardas8496     Pavarde8496    5         2         2         10        5         7         
Vardas8497     Pavarde8497    4         4         3         10        3         6         
Vardas8498     Pavarde8498    8         5         5         4         2         3         
Vardas8499     Pavarde8499    7         2         7         2         6         8         
Vardas8500     Pavarde8500    9         6         5         7         1         4         
Vardas8501     Pavarde8501    9         4         10        10        2         10        
Vardas8502     Pavarde8502    7         9         8         7         10        1         
Vardas8503     Pavarde8503    7         5         6         1         6         1         
Vardas8504     Pavarde8504    1         1         4         9         6         6         
Vardas8505     Pavarde8505    8         6         2         8         5         1         
Vardas8506     Pavarde8506    6         10        4         5         2         8         
Vardas8507     Pavarde8507    4         1         7         4         6         8         
Vardas8508     Pavarde8508    8         1         8         6         3         10        
Vardas8509     Pavarde8509    2         1         9         10        9         7         
Vardas8510     Pavarde8510    4         4         7         6         10        4         
Vardas8511     Pavarde8511    6         5         1         10        5         1         
Vardas8512     Pavarde8512    3         8         9         3         4         8         
Vardas8513     Pavarde8513    7         1         2         9         9         5         
Vardas8514     Pavarde8514    3         10        3         1         5         9         
Vardas8515     Pavarde8515    8         9         9         2         9         9         
Vardas8516     Pavarde8516    3         7         9         5         7         9         
Vardas8517     Pavarde8517    8         9         2         5         3         5         
Vardas8518     Pavarde8518    9         3         4         6         4         2         
Vardas8519     Pavarde8519    9         10        3         7         8         8         
Vardas8520     Pavarde8520    2         6         3         3         5         9         
Vardas8521     Pavarde8521    1         2         8         5         3         10        
Vardas8522     Pavarde8522    1         7         6         7         9         9         
Vardas8523     Pavarde8523    3         6         7         1         7         10        
Vardas8524     Pavarde8524    7         6         1         9         6         1         
Vardas8525     Pavarde8525    8         2         5         4         9         7         
Vardas8526     Pavarde8526    3         2         5         2         8         7         
Vardas8527     Pavarde8527    7         3         8         8         3         10        
Vardas8528     Pavarde8528    1         2         6         6         5         3         
Vardas8529     Pavarde8529    6         1         5         8         5         5         
Vardas8530     Pavarde8530    4         2         5         3         5         1         
Vardas8531     Pavarde8531    1         1         2         10        3         7         
Vardas8532     Pavarde8532    10        8         7         4         1         7         
Vardas8533     Pavarde8533    3         3         6         6         7         9         
Vardas8534     Pavarde8534    3         4         2         7         3         6         
Vardas8535     Pavarde8535    1         5         8         8         4         5         
Vardas8536     Pavarde8536    1         7         8         1         3         2         
Vardas8537     Pavarde8537    8         10        1         6         3         5         
Vardas8538     Pavarde8538    4         4         3         6         3         10        
Vardas8539     Pavarde8539    5         6         1         10        8         5         
Vardas8540     Pavarde8540    10        8         8         6         10        10        
Vardas8541     Pavarde8541    8         10        1         5         7         9         
Vardas8542     Pavarde8542    2         6         5         4         10        7         
Vardas8543     Pavarde8543    8         1         6         9         2         10        
Vardas8544     Pavarde8544    1         9         5         9         7         4         
Vardas8545     Pavarde8545    8         5         3         2         3         8         
Vardas8546     Pavarde8546    2         6         3         4         5         1         
Vardas8547     Pavarde8547    8         3         8         5         5         2         
Vardas8548     Pavarde8548    10        2         1         9         8         6         
Vardas8549     Pavarde8549    6         4         6         3         1         10        
Vardas8550     Pavarde8550    9         5         8         7         3         1         
Vardas8551     Pavarde8551    1         4         1         9         8         4         
Vardas8552     Pavarde8552    9         8         5         1         2         8         
Vardas8553     Pavarde8553    6         10        3         1         10        9         
Vardas8554     Pavarde8554    10        8         5         4         10        3         
Vardas8555     Pavarde8555    8         6         8         8         10        7         
Vardas8556     Pavarde8556    10        4         9         7         9         7         
Vardas8557     Pavarde8557    7         1         2         9         1         3         
Vardas8558     Pavarde8558    8         7         8         2         4         5         
Vardas8559     Pavarde8559    7         2         2         10        9         10        
Vardas8560     Pavarde8560    2         6         10        4         7         7         
Vardas8561     Pavarde8561    5         10        8         7         1         6         
Vardas8562     Pavarde8562    2         4         1         3         2         2         
Vardas8563     Pavarde8563    6         4         10        3         5         4         
Vardas8564     Pavarde8564    6         9         9         6         6         6         
Vardas8565     Pavarde8565    2         6         6         2         3         10        
Vardas8566     Pavarde8566    4         7         9         9         3         1         
Vardas8567     Pavarde8567    4         4         2         10        6         5         
Vardas8568     Pavarde8568    9         3         8         3         10        4         
Vardas8569     Pavarde8569    6         4         1         6         6         2         
Vardas8570     Pavarde8570    1         7         10        6         8         4         
Vardas8571     Pavarde8571    4         3         8         7         8         5         
Vardas8572     Pavarde8572    7         3         10        8         2         9         
Vardas8573     Pavarde8573    7         4         8         8         1         8         
Vardas8574     Pavarde8574    9         7         4         6         8         4         
Vardas8575     Pavarde8575    7         2         10        2         2         9         
Vardas8576     Pavarde8576    4         2         7         2         10        9         
Vardas8577     Pavarde8577    1         6         10        3         4         8         
Vardas8578     Pavarde8578    9         2         9         4         4         5         
Vardas8579     Pavarde8579    10        4         2         4         10        6         
Vardas8580     Pavarde8580    4         6         9         3         4         3         
Vardas8581     Pavarde8581    1         6         7         1         4         3         
Vardas8582     Pavarde8582    2         1         1         6         2         5         
Vardas8583     Pavarde8583    3         10        4         8         3         2         
Vardas8584     Pavarde8584    6         9         5         6         9         1         
Vardas8585     Pavarde8585    2         8         7         4         1         1         
Vardas8586     Pavarde8586    2         8         3         4         5         5         
Vardas8587     Pavarde8587    8         4         2         7         4         1         
Vardas8588     Pavarde8588    1         2         10        1         3         4         
Vardas8589     Pavarde8589    5         9         5         5         4         1         
Vardas8590     Pavarde8590    10        3         6         2         6         4         
Vardas8591     Pavarde8591    7         8         1         3         7         1         
Vardas8592     Pavarde8592    6         8         2         10        9         8         
Vardas8593     Pavarde8593    3         5         9         5         5         9         
Vardas8594     Pavarde8594    8         10        10        7         7         1         
Vardas8595     Pavarde8595    8         6         4         3         8         6         
Vardas8596     Pavarde8596    1         5         8         2         7         4         
Vardas8597     Pavarde8597    9         5         6         4         5         9         
Vardas8598     Pavarde8598    2         1         4         9         4         7         
Vardas8599     Pavarde8599    5         10        5         7         1         4         
Vardas8600     Pavarde8600    6         2         6         9         3         2         
Vardas8601     Pavarde8601    3         2         9         10        4         9         
Vardas8602     Pavarde8602    10        3         5         3         10        5         
Vardas8603     Pavarde8603    8         10        6         6         7         9         
Vardas8604     Pavarde8604    6         9         8         7         9         6         
Vardas8605     Pavarde8605    7         1         1         3         9         9         
Vardas8606     Pavarde8606    5         5         2         2         7         7         
Vardas8607     Pavarde8607    1         10        10        8         3         5         
Vardas8608     Pavarde8608    9         9         3         5         5         5         
Vardas8609     Pavarde8609    3         5         9         2         6         8         
